17.12	Laparoscopic repair of indirect inguinal hernia with graft or prosthesis
17.13	Laparoscopic repair of inguinal hernia with graft or prosthesis, not otherwise specified
17.2	Laparoscopic bilateral repair of inguinal hernia
17.21	Laparoscopic bilateral repair of direct inguinal hernia with graft or prosthesis
17.22	Laparoscopic bilateral repair of indirect inguinal hernia with graft or prosthesis
17.23	Laparoscopic bilateral repair of inguinal hernia, one direct and one indirect, with graft or
17.24	Laparoscopic bilateral repair of inguinal hernia with graft or prosthesis, not otherwise
17.3	Laparoscopic partial excision of large intestine
17.31	Laparoscopic multiple segmental resection of large intestine
17.32	Laparoscopic cecectomy
17.33	Laparoscopic right hemicolectomy
17.34	Laparoscopic resection of transverse colon
17.35	Laparoscopic left hemicolectomy
17.36	Laparoscopic sigmoidectomy
17.39	Other laparoscopic partial excision of large intestine
17.4	Robotic assisted procedures
17.41	Open robotic assisted procedure
17.42	Laparoscopic robotic assisted procedure
17.43	Percutaneous robotic assisted procedure
17.44	Endoscopic robotic assisted procedure
17.45	Thoracoscopic robotic assisted procedure
17.49	Other and unspecified robotic assisted procedure
17.5	Additional cardiovascular procedures
17.51	Implantation of rechargeable cardiac contractility modulation [CCM], total system
17.53	Percutaneous atherectomy of extracranial vessel(s)
17.54	Percutaneous atherectomy of intracranial vessel(s)
17.55	Transluminal coronary atherectomy
17.56	Atherectomy of other non-coronary vessel(s)
17.6	Laser interstitial thermal therapy [LITT] under guidance
17.61	Laser interstitial thermal therapy [LITT] of lesion or tissue of brain under guidance
17.62	Laser interstitial thermal therapy [LITT] of lesion or tissue of head and neck under
17.63	Laser interstitial thermal therapy [LITT] of lesion or tissue of liver under guidance
17.69	Laser interstitial thermal therapy (LITT) of lesion or tissue of other and unspecified site
17.7	Other diagnostic and therapeutic procedures
17.70	Intravenous infusion of clofarabine
17.71	Non-coronary intra-operative fluorescence vascular angiography [IFVA]
17.8	Other adjunct procedures
17.81	Insertion of antimicrobial envelope
18	Operations on external ear
18.0	Incision of external ear
18.01	Piercing of ear lobe
18.02	Incision of external auditory canal
18.09	Other incision of external ear
18.1	Diagnostic procedures on external ear
18.11	Otoscopy
18.12	Biopsy of external ear
18.19	Other diagnostic procedures on external ear
18.2	Excision or destruction of lesion of external ear
18.21	Excision of preauricular sinus
18.29	Excision or destruction of other lesion of external ear
18.3	Other excision of external ear
18.31	Radical excision of lesion of external ear
18.39	Other
18.4	Suture of laceration of external ear
18.5	Surgical correction of prominent ear
18.6	Reconstruction of external auditory canal
18.7	Other plastic repair of external ear
18.71	Construction of auricle of ear
18.72	Reattachment of amputated ear
18.79	Other plastic repair of external ear
18.9	Other operations on external ear
19	Reconstructive operations on middle ear
19.0	Stapes mobilization
19.1	Stapedectomy
19.11	Stapedectomy with incus replacement
19.19	Other stapedectomy
19.2	Revision of stapedectomy
19.21	Revision of stapedectomy with incus replacement
19.29	Other revision of stapedectomy
19.3	Other operations on ossicular chain
19.4	Myringoplasty
19.5	Other tympanoplasty
19.52	Type II tympanoplasty
19.53	Type III tympanoplasty
19.54	Type IV tympanoplasty
19.55	Type V tympanoplasty
19.6	Revision of tympanoplasty
19.9	Other repair of middle ear
20	Other operations on middle and inner ear
20.0	Myringotomy
20.01	Myringotomy with insertion of tube
20.09	Other myringotomy
20.1	Removal of tympanostomy tube
20.2	Incision of mastoid and middle ear
20.21	Incision of mastoid
20.22	Incision of petrous pyramid air cells
20.23	Incision of middle ear
20.3	Diagnostic procedures on middle and inner ear
20.31	Electrocochleography
20.32	Biopsy of middle and inner ear
20.39	Other diagnostic procedures on middle and inner ear
20.4	Mastoidectomy
20.41	Simple mastoidectomy
20.42	Radical mastoidectomy
20.49	Other mastoidectomy
20.5	Other excision of middle ear
20.51	Excision of lesion of middle ear
20.59	Other
20.6	Fenestration of inner ear
20.61	Fenestration of inner ear (initial)
20.62	Revision of fenestration of inner ear
20.7	Incision, excision, and destruction of inner ear
20.71	Endolymphatic shunt
20.72	Injection into inner ear
20.79	Other incision, excision, and destruction of inner ear
20.8	Operations on Eustachian tube
20.9	Other operations on inner and middle ear
20.91	Tympanosympathectomy
20.92	Revision of mastoidectomy
20.93	Repair of oval and round windows
20.94	Injection of tympanum
20.95	Implantation of electromagnetic hearing device
20.96	Implantation or replacement of cochlear prosthetic device, not otherwise specified
20.97	Implantation or replacement of cochlear prosthetic device, single channel
20.98	Implantation or replacement of cochlear prosthetic device, multiple channel
20.99	Other operations on middle and inner ear
21	Operations on nose
21.0	Control of epistaxis
21.00	Control of epistaxis, not otherwise specified
21.01	Control of epistaxis by anterior nasal packing
21.02	Control of epistaxis by posterior (and anterior) packing
21.03	Control of epistaxis by cauterization (and packing)
21.04	Control of epistaxis by ligation of ethmoidal arteries
21.05	Control of epistaxis by (transantral) ligation of the maxillary artery
21.06	Control of epistaxis by ligation of the external carotid artery
21.07	Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral
21.09	Control of epistaxis by other means
21.1	Incision of nose
21.2	Diagnostic procedures on nose
21.21	Rhinoscopy
21.22	Biopsy of nose
21.29	Other diagnostic procedures on nose
21.3	Local excision or destruction of lesion of nose
21.30	Excision or destruction of lesion of nose, not otherwise specified
21.31	Local excision or destruction of intranasal lesion
21.32	Local excision or destruction of other lesion of nose
21.4	Resection of nose
21.5	Submucous resection of nasal septum
21.6	Turbinectomy
21.61	Turbinectomy by diathermy or cryosurgery
21.62	Fracture of the turbinates
21.69	Other turbinectomy
21.7	Reduction of nasal fracture
21.71	Closed reduction of nasal fracture
21.72	Open reduction of nasal fracture
21.8	Repair and plastic operations on the nose
21.81	Suture of laceration of nose
21.82	Closure of nasal fistula
21.83	Total nasal reconstruction
21.84	Revision rhinoplasty
21.85	Augmentation rhinoplasty
21.86	Limited rhinoplasty
21.87	Other rhinoplasty
21.88	Other septoplasty
21.89	Other repair and plastic operations on nose
21.9	Other operations on nose
21.91	Lysis of adhesions of nose
21.99	Other
22	Operations on nasal sinuses
22.0	Aspiration and lavage of nasal sinus
22.00	Aspiration and lavage of nasal sinus, not otherwise specified
22.01	Puncture of nasal sinus for aspiration or lavage
22.02	Aspiration or lavage of nasal sinus through natural ostium
22.1	Diagnostic procedures on nasal sinus
22.11	Closed [endoscopic] [needle] biopsy of nasal sinus
22.12	Open biopsy of nasal sinus
22.19	Other diagnostic procedures on nasal sinuses
22.2	Intranasal antrotomy
22.3	External maxillary antrotomy
22.31	Radical maxillary antrotomy
22.39	Other external maxillary antrotomy
22.4	Frontal sinusotomy and sinusectomy
22.41	Frontal sinusotomy
22.42	Frontal sinusectomy
22.5	Other nasal sinusotomy
22.50	Sinusotomy, not otherwise specified
22.51	Ethmoidotomy
22.52	Sphenoidotomy
22.53	Incision of multiple nasal sinuses
22.6	Other nasal sinusectomy
22.60	Sinusectomy, not otherwise specified
22.61	Excision of lesion of maxillary sinus with Caldwell-Luc approach
22.62	Excision of lesion of maxillary sinus with other approach
22.63	Ethmoidectomy
22.64	Sphenoidectomy
22.7	Repair of nasal sinus
22.71	Closure of nasal sinus fistula
22.79	Other repair of nasal sinus
22.9	Other operations on nasal sinuses
23	Removal and restoration of teeth
23.0	Forceps extraction of tooth
23.01	Extraction of deciduous tooth
23.09	Extraction of other tooth
23.1	Surgical removal of tooth
23.11	Removal of residual root
23.19	Other surgical extraction of tooth
23.2	Restoration of tooth by filling
23.3	Restoration of tooth by inlay
23.4	Other dental restoration
23.41	Application of crown
23.42	Insertion of fixed bridge
23.43	Insertion of removable bridge
23.49	Other
23.5	Implantation of tooth
23.6	Prosthetic dental implant
23.7	Apicoectomy and root canal therapy
23.70	Root canal, not otherwise specified
23.71	Root canal therapy with irrigation
23.72	Root canal therapy with apicoectomy
23.73	Apicoectomy
24	Other operations on teeth, gums, and alveoli
24.0	Incision of gum or alveolar bone
24.1	Diagnostic procedures on teeth, gums, and alveoli
24.11	Biopsy of gum
24.12	Biopsy of alveolus
24.19	Other diagnostic procedures on teeth, gums, and alveoli
24.2	Gingivoplasty
24.3	Other operations on gum
24.31	Excision of lesion or tissue of gum
24.32	Suture of laceration of gum
24.39	Other
24.4	Excision of dental lesion of jaw
24.5	Alveoloplasty
24.6	Exposure of tooth
24.7	Application of orthodontic appliance
24.8	Other orthodontic operation
24.9	Other dental operations
24.91	Extension or deepening of buccolabial or lingual sulcus
24.99	Other
25	Operations on tongue
25.0	Diagnostic procedures on tongue
25.01	Closed [needle] biopsy of tongue
25.02	Open biopsy of tongue
25.09	Other diagnostic procedures on tongue
25.1	Excision or destruction of lesion or tissue of tongue
25.2	Partial glossectomy
25.3	Complete glossectomy
25.4	Radical glossectomy
25.5	Repair of tongue and glossoplasty
25.51	Suture of laceration of tongue
25.59	Other repair and plastic operations on tongue
25.9	Other operations on tongue
25.91	Lingual frenotomy
25.92	Lingual frenectomy
25.93	Lysis of adhesions of tongue
25.94	Other glossotomy
25.99	Other
26	Operations on salivary glands and ducts
26.0	Incision of salivary gland or duct
26.1	Diagnostic procedures on salivary glands and ducts
26.11	Closed [needle] biopsy of salivary gland or duct
26.12	Open biopsy of salivary gland or duct
26.19	Other diagnostic procedures on salivary glands and ducts
26.2	Excision of lesion of salivary gland
26.21	Marsupialization of salivary gland cyst
26.29	Other excision of salivary gland lesion
26.3	Sialoadenectomy
26.30	Sialoadenectomy, not otherwise specified
26.31	Partial sialoadenectomy
26.32	Complete sialoadenectomy
26.4	Repair of salivary gland or duct
26.41	Suture of laceration of salivary gland
26.42	Closure of salivary fistula
26.49	Other repair and plastic operations on salivary gland or duct
26.9	Other operations on salivary gland or duct
26.91	Probing of salivary duct
26.99	Other
27	Other operations on mouth and face
27.0	Drainage of face and floor of mouth
27.1	Incision of palate
27.2	Diagnostic procedures on oral cavity
27.21	Biopsy of bony palate
27.22	Biopsy of uvula and soft palate
27.23	Biopsy of lip
27.24	Biopsy of mouth, unspecified structure
27.29	Other diagnostic procedures on oral cavity
27.3	Excision of lesion or tissue of bony palate
27.31	Local excision or destruction of lesion or tissue of bony palate
27.32	Wide excision or destruction of lesion or tissue of bony palate
27.4	Excision of other parts of mouth
27.41	Labial frenectomy
27.42	Wide excision of lesion of lip
27.43	Other excision of lesion or tissue of lip
27.49	Other excision of mouth
27.5	Plastic repair of lip and mouth
27.51	Suture of laceration of lip
27.52	Suture of laceration of other part of mouth
27.53	Closure of fistula of mouth
27.54	Repair of cleft lip
27.55	Full-thickness skin graft to lip and mouth
27.56	Other skin graft to lip and mouth
27.57	Attachment of pedicle or flap graft to lip and mouth
27.59	Other plastic repair of mouth
27.6	Palatoplasty
27.61	Suture of laceration of palate
27.62	Correction of cleft palate
27.63	Revision of cleft palate repair
27.64	Insertion of palatal implant
27.69	Other plastic repair of palate
27.7	Operations on uvula
27.71	Incision of uvula
27.72	Excision of uvula
27.73	Repair of uvula
27.79	Other operations on uvula
27.9	Other operations on mouth and face
27.91	Labial frenotomy
27.92	Incision of mouth, unspecified structure
27.99	Other operations on oral cavity
28	Operations on tonsils and adenoids
28.0	Incision and drainage of tonsil and peritonsillar structures
28.1	Diagnostic procedures on tonsils and adenoids
28.11	Biopsy of tonsils and adenoids
28.19	Other diagnostic procedures on tonsils and adenoids
28.2	Tonsillectomy without adenoidectomy
28.3	Tonsillectomy with adenoidectomy
28.4	Excision of tonsil tag
28.5	Excision of lingual tonsil
28.6	Adenoidectomy without tonsillectomy
28.7	Control of hemorrhage after tonsillectomy and adenoidectomy
28.9	Other operations on tonsils and adenoids
28.91	Removal of foreign body from tonsil and adenoid by incision
28.92	Excision of lesion of tonsil and adenoid
28.99	Other
29	Operations on pharynx
29.0	Pharyngotomy
29.1	Diagnostic procedures on pharynx
29.11	Pharyngoscopy
29.12	Pharyngeal biopsy
29.19	Other diagnostic procedures on pharynx
29.2	Excision of branchial cleft cyst or vestige
29.3	Excision or destruction of lesion or tissue of pharynx
29.31	Cricopharyngeal myotomy
29.32	Pharyngeal diverticulectomy
29.33	Pharyngectomy (partial)
29.39	Other excision or destruction of lesion or tissue of pharynx
29.4	Plastic operation on pharynx
29.5	Other repair of pharynx
29.51	Suture of laceration of pharynx
29.52	Closure of branchial cleft fistula
29.53	Closure of other fistula of pharynx
29.54	Lysis of pharyngeal adhesions
29.59	Other
29.9	Other operations on pharynx
29.91	Dilation of pharynx
29.92	Division of glossopharyngeal nerve
29.99	Other
30	Excision of larynx
30.0	Excision or destruction of lesion or tissue of larynx
30.01	Marsupialization of laryngeal cyst
30.09	Other excision or destruction of lesion or tissue of larynx
30.1	Hemilaryngectomy
30.2	Other partial laryngectomy
30.21	Epiglottidectomy
30.22	Vocal cordectomy
30.29	Other partial laryngectomy
30.3	Complete laryngectomy
30.4	Radical laryngectomy
31	Other operations on larynx and trachea
31.0	Injection of larynx
31.1	Temporary tracheostomy
31.2	Permanent tracheostomy
31.21	Mediastinal tracheostomy
31.29	Other permanent tracheostomy
31.3	Other incision of larynx or trachea
31.4	Diagnostic procedures on larynx and trachea
31.41	Tracheoscopy through artificial stoma
31.42	Laryngoscopy and other tracheoscopy
31.43	Closed [endoscopic] biopsy of larynx
31.44	Closed [endoscopic] biopsy of trachea
31.45	Open biopsy of larynx or trachea
31.48	Other diagnostic procedures on larynx
31.49	Other diagnostic procedures on trachea
31.5	Local excision or destruction of lesion or tissue of trachea
31.6	Repair of larynx
31.61	Suture of laceration of larynx
31.62	Closure of fistula of larynx
31.63	Revision of laryngostomy
31.64	Repair of laryngeal fracture
31.69	Other repair of larynx
31.7	Repair and plastic operations on trachea
31.71	Suture of laceration of trachea
31.72	Closure of external fistula of trachea
31.73	Closure of other fistula of trachea
31.74	Revision of tracheostomy
31.75	Reconstruction of trachea and construction of artificial larynx
31.79	Other repair and plastic operations on trachea
31.9	Other operations on larynx and trachea
31.91	Division of laryngeal nerve
31.92	Lysis of adhesions of trachea or larynx
31.93	Replacement of laryngeal or tracheal stent
31.94	Injection of locally-acting therapeutic substance into trachea
31.95	Tracheoesophageal fistulization
31.98	Other operations on larynx
31.99	Other operations on trachea
32	Excision of lung and bronchus
32.0	Local excision or destruction of lesion or tissue of bronchus
32.01	Endoscopic excision or destruction of lesion or tissue of bronchus
32.09	Other local excision or destruction of lesion or tissue of bronchus
32.1	Other excision of bronchus
32.2	Local excision or destruction of lesion or tissue of lung
32.21	Plication of emphysematous bleb
32.22	Lung volume reduction surgery
32.23	Open ablation of lung lesion or tissue
32.24	Percutaneous ablation of lung lesion or tissue
32.25	Thoracoscopic ablation of lung lesion or tissue
32.26	Other and unspecified ablation of lung lesion or tissue
32.27	Bronchoscopic bronchial thermoplasty, ablation of airway smooth muscle
32.28	Endoscopic excision or destruction of lesion or tissue of lung
32.29	Other local excision or destruction of lesion or tissue of lung
32.3	Segmental resection of lung
32.4	Lobectomy of lung
32.5	Pneumonectomy
32.6	Radical dissection of thoracic structures
32.9	Other excision of lung
33	Other operations on lung and bronchus
33.0	Incision of bronchus
33.1	Incision of lung
33.2	Diagnostic procedures on lung and bronchus
33.20	Thoracoscopic lung biopsy
33.21	Bronchoscopy through artificial stoma
33.22	Fiber-optic bronchoscopy
33.23	Other bronchoscopy
33.24	Closed [endoscopic] biopsy of bronchus
33.25	Open biopsy of bronchus
33.26	Closed [percutaneous] [needle] biopsy of lung
33.27	Closed endoscopic biopsy of lung
33.28	Open biopsy of lung
33.29	Other diagnostic procedures on lung and bronchus
33.3	Surgical collapse of lung
33.31	Destruction of phrenic nerve for collapse of lung
33.32	Artificial pneumothorax for collapse of lung
33.33	Pneumoperitoneum for collapse of lung
33.34	Thoracoplasty
33.39	Other surgical collapse of lung
33.4	Repair and plastic operation on lung and bronchus
33.41	Suture of laceration of bronchus
33.42	Closure of bronchial fistula
33.43	Closure of laceration of lung
33.48	Other repair and plastic operations on bronchus
33.49	Other repair and plastic operations on lung
33.5	Lung transplant
33.50	Lung transplantation, not otherwise specified
33.51	Unilateral lung transplantation
33.52	Bilateral lung transplantation
33.6	Combined heart-lung transplantation
33.7	Other endoscopic procedures in bronchus or lung
33.72	Endoscopic pulmonary airway flow measurement
33.73	Endoscopic insertion or replacement of bronchial valve(s), multiple lobes
33.78	Endoscopic removal of bronchial device(s) or substances
33.9	Other operations on lung and bronchus
33.91	Bronchial dilation
33.92	Ligation of bronchus
33.93	Puncture of lung
33.98	Other operations on bronchus
33.99	Other operations on lung
34	Operations on chest wall, pleura, mediastinum, and diaphragm
34.0	Incision of chest wall and pleura
34.01	Incision of chest wall
34.02	Exploratory thoracotomy
34.03	Reopening of recent thoracotomy site
34.04	Insertion of intercostal catheter for drainage
34.05	Creation of pleuroperitoneal shunt
34.09	Other incision of pleura
34.1	Incision of mediastinum
34.2	Diagnostic procedures on chest wall, pleura, mediastinum, and diaphragm
34.21	Transpleural thoracoscopy
34.22	Mediastinoscopy
34.23	Biopsy of chest wall
34.24	Other pleural biopsy
34.25	Closed [percutaneous] [needle] biopsy of mediastinum
34.26	Open mediastinal biopsy
34.27	Biopsy of diaphragm
34.28	Other diagnostic procedures on chest wall, pleura, and diaphragm
34.29	Other diagnostic procedures on mediastinum
34.3	Excision or destruction of lesion or tissue of mediastinum
34.4	Excision or destruction of lesion of chest wall
34.5	Pleurectomy
34.51	Decortication of lung
34.59	Other excision of pleura
34.6	Scarification of pleura
34.7	Repair of chest wall
34.71	Suture of laceration of chest wall
34.72	Closure of thoracostomy
34.73	Closure of other fistula of thorax
34.74	Repair of pectus deformity
34.79	Other repair of chest wall
34.8	Operations on diaphragm
34.81	Excision of lesion or tissue of diaphragm
34.82	Suture of laceration of diaphragm
34.83	Closure of fistula of diaphragm
34.84	Other repair of diaphragm
34.85	Implantation of diaphragmatic pacemaker
34.89	Other operations on diaphragm
34.9	Other operations on thorax
34.91	Thoracentesis
34.92	Injection into thoracic cavity
34.93	Repair of pleura
34.99	Other
35	Operations on valves and septa of heart
35.0	Closed heart valvotomy or transcatheter replacement of heart valve
35.00	Closed heart valvotomy, unspecified valve
35.01	Closed heart valvotomy, aortic valve
35.02	Closed heart valvotomy, mitral valve
35.03	Closed heart valvotomy, pulmonary valve
35.04	Closed heart valvotomy, tricuspid valve
35.05	Endovascular replacement of aortic valve
35.06	Transapical replacement of aortic valve
35.07	Endovascular replacement of pulmonary valve
35.08	Transapical replacement of pulmonary valve
35.09	Endovascular replacement of unspecified heart valve
35.1	Open heart valvuloplasty without replacement
35.10	Open heart valvuloplasty without replacement, unspecified valve
35.11	Open heart valvuloplasty of aortic valve without replacement
35.12	Open heart valvuloplasty of mitral valve without replacement
35.13	Open heart valvuloplasty of pulmonary valve without replacement
35.14	Open heart valvuloplasty of tricuspid valve without replacement
35.2	Open and other replacement of heart valve
35.20	Open and other replacement of unspecified heart valve
35.21	Open and other replacement of aortic valve with tissue graft
35.22	Open and other replacement of aortic valve
35.23	Open and other replacement of mitral valve with tissue graft
35.24	Open and other replacement of mitral valve
35.25	Open and other replacement of pulmonary valve with tissue graft
35.26	Open and other replacement of pulmonary valve
35.27	Open and other replacement of tricuspid valve with tissue graft
35.28	Open and other replacement of tricuspid valve
35.3	Operations on structures adjacent to heart valves
35.31	Operations on papillary muscle
35.32	Operations on chordae tendineae
35.33	Annuloplasty
35.34	Infundibulectomy
35.35	Operations on trabeculae carneae cordis
35.39	Operations on other structures adjacent to valves of heart
35.4	Production of septal defect in heart
35.41	Enlargement of existing atrial septal defect
35.42	Creation of septal defect in heart
35.5	Repair of atrial and ventricular septa with prosthesis
35.50	Repair of unspecified septal defect of heart with prosthesis
35.51	Repair of atrial septal defect with prosthesis, open technique
35.52	Repair of atrial septal defect with prosthesis, closed technique
35.53	Repair of ventricular septal defect with prosthesis, open technique
35.54	Repair of endocardial cushion defect with prosthesis
35.55	Repair of ventricular septal defect with prosthesis, closed technique
35.6	Repair of atrial and ventricular septa with tissue graft
35.60	Repair of unspecified septal defect of heart with tissue graft
35.61	Repair of atrial septal defect with tissue graft
35.62	Repair of ventricular septal defect with tissue graft
35.63	Repair of endocardial cushion defect with tissue graft
35.7	Other and unspecified repair of atrial and ventricular septa
35.70	Other and unspecified repair of unspecified septal defect of heart
35.71	Other and unspecified repair of atrial septal defect
35.72	Other and unspecified repair of ventricular septal defect
35.73	Other and unspecified repair of endocardial cushion defect
35.8	Total repair of certain congenital cardiac anomalies
35.81	Total repair of tetralogy of Fallot
35.82	Total repair of total anomalous pulmonary venous connection
35.83	Total repair of truncus arteriosus
35.84	Total correction of transposition of great vessels, not elsewhere classified
35.9	Other operations on valves and septa of heart
35.91	Interatrial transposition of venous return
35.92	Creation of conduit between right ventricle and pulmonary artery
35.93	Creation of conduit between left ventricle and aorta
35.94	Creation of conduit between atrium and pulmonary artery
35.95	Revision of corrective procedure on heart
35.96	Percutaneous balloon valvuloplasty
35.97	Percutaneous mitral valve repair with implant
35.98	Other operations on septa of heart
35.99	Other operations on valves of heart
36	Operations on vessels of heart
36.0	Removal of coronary artery obstruction and insertion of stent(s)
36.03	Open chest coronary artery angioplasty
36.04	Intracoronary artery thrombolytic infusion
36.06	Insertion of non-drug-eluting coronary artery stent(s)
36.07	Insertion of drug-eluting coronary artery stent(s)
36.09	Other removal of coronary artery obstruction
36.1	Bypass anastomosis for heart revascularization
36.10	Aortocoronary bypass for heart revascularization, not otherwise specified
36.11	(Aorto)coronary bypass of one coronary artery
36.12	(Aorto)coronary bypass of two coronary arteries
36.13	(Aorto)coronary bypass of three coronary arteries
36.14	(Aorto)coronary bypass of four or more coronary arteries
36.15	Single internal mammary-coronary artery bypass
36.16	Double internal mammary-coronary artery bypass
36.17	Abdominal - coronary artery bypass
36.19	Other bypass anastomosis for heart revascularization
36.2	Heart revascularization by arterial implant
36.3	Other heart revascularization
36.31	Open chest transmyocardial revascularization
36.32	Other transmyocardial revascularization
36.33	Endoscopic transmyocardial revascularization
36.34	Percutaneous transmyocardial revascularization
36.39	Other heart revascularization
36.9	Other operations on vessels of heart
36.91	Repair of aneurysm of coronary vessel
36.99	Other operations on vessels of heart
37	Other operations on heart and pericardium
37.0	Pericardiocentesis
37.1	Cardiotomy and pericardiotomy
37.10	Incision of heart, not otherwise specified
37.11	Cardiotomy
37.12	Pericardiotomy
37.2	Diagnostic procedures on heart and pericardium
37.20	Noninvasive programmed electrical stimulation (NIPS)
37.21	Right heart cardiac catheterization
37.22	Left heart cardiac catheterization
37.23	Combined right and left heart cardiac catheterization
37.24	Biopsy of pericardium
37.25	Biopsy of heart
37.26	Catheter based invasive electrophysiologic testing
37.27	Cardiac mapping
37.28	Intracardiac echocardiography
37.29	Other diagnostic procedures on heart and pericardium
37.3	Pericardiectomy and excision of lesion of heart
37.31	Pericardiectomy
37.32	Excision of aneurysm of heart
37.33	Excision or destruction of other lesion or tissue of heart, open approach
37.34	Excision or destruction of other lesion or tissue of heart, endovascular approach
37.35	Partial ventriculectomy
37.36	Excision, destruction, or exclusion of left atrial appendage (LAA)
37.37	Excision or destruction of other lesion or tissue of heart, thoracoscopic approach
37.4	Repair of heart and pericardium
37.41	Implantation of prosthetic cardiac support device around the heart
37.49	Other repair of heart and pericardium
37.5	Heart replacement procedures
37.51	Heart transplantation
37.52	Implantation of total internal biventricular heart replacement system
37.53	Replacement or repair of thoracic unit of (total) replacement heart system
37.54	Replacement or repair of other implantable component of (total) replacement heart
37.55	Removal of internal biventricular heart replacement system
37.6	Implantation of heart and circulatory assist system(s)
37.60	Implantation or insertion of biventricular external heart assist system
37.61	Implant of pulsation balloon
37.62	Insertion of temporary non-implantable extracorporeal circulatory assist device
37.63	Repair of heart assist system
37.64	Removal of external heart assist system(s) or device(s)
37.65	Implant of single ventricular (extracorporeal) external heart assist system
37.66	Insertion of implantable heart assist system
37.67	Implantation of cardiomyostimulation system
37.68	Insertion of percutaneous external heart assist device
37.7	Insertion, revision, replacement, and removal of leads; insertion of temporary pacemaker system;
37.70	Initial insertion of lead [electrode], not otherwise specified
37.71	Initial insertion of transvenous lead [electrode] into ventricle
37.72	Initial insertion of transvenous leads [electrodes] into atrium and ventricle
37.73	Initial insertion of transvenous lead [electrode] into atrium
37.74	Insertion or replacement of epicardial lead [electrode] into epicardium
37.75	Revision of lead [electrode]
37.76	Replacement of transvenous atrial and/or ventricular lead(s) [electrode]
37.77	Removal of lead(s) [electrode] without replacement
37.78	Insertion of temporary transvenous pacemaker system
37.79	Revision or relocation of cardiac device pocket
37.8	Insertion, replacement, removal, and revision of pacemaker device
37.80	Insertion of permanent pacemaker, initial or replacement, type of device not specified
37.81	Initial insertion of single-chamber device, not specified as rate responsive
37.82	Initial insertion of single-chamber device, rate responsive
37.83	Initial insertion of dual-chamber device
37.85	Replacement of any type pacemaker device with single-chamber device, not specified as
37.86	Replacement of any type of pacemaker device with single-chamber device, rate
37.87	Replacement of any type pacemaker device with dual-chamber device
37.89	Revision or removal of pacemaker device
37.9	Other operations on heart and pericardium
37.90	Insertion of left atrial appendage device
37.91	Open chest cardiac massage
37.92	Injection of therapeutic substance into heart
37.93	Injection of therapeutic substance into pericardium
37.94	Implantation or replacement of automatic cardioverter/defibrillator, total system [AICD]
37.95	Implantation of automatic cardioverter/defibrillator lead(s) only
37.96	Implantation of automatic cardioverter/defibrillator pulse generator only
37.97	Replacement of automatic cardioverter/defibrillator lead(s) only
37.98	Replacement of automatic cardioverter/defibrillator pulse generator only
37.99	Other
38	Incision, excision, and occlusion of vessels
38.0	Incision of vessel
38.1	Endarterectomy
38.2	Diagnostic procedures on blood vessels
38.21	Biopsy of blood vessel
38.22	Percutaneous angioscopy
38.23	Intravascular spectroscopy
38.24	Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT]
38.25	Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT]
38.26	Insertion of implantable pressure sensor without lead for intracardiac or great vessel
38.29	Other diagnostic procedures on blood vessels
38.3	Resection of vessel with anastomosis
38.4	Resection of vessel with replacement
38.5	Ligation and stripping of varicose veins
38.6	Other excision of vessel
38.7	Interruption of the vena cava
38.8	Other surgical occlusion of vessels
99.29	Injection or infusion of other therapeutic or prophylactic substance
38.9	Puncture of vessel
38.91	Arterial catheterization
38.92	Umbilical vein catheterization
38.93	Venous catheterization, not elsewhere classified
38.94	Venous cutdown
38.95	Venous catheterization for renal dialysis
38.97	Central venous catheter placement with guidance
38.98	Other puncture of artery
38.99	Other puncture of vein
39	Other operations on vessels
39.0	Systemic to pulmonary artery shunt
39.1	Intra-abdominal venous shunt
39.2	Other shunt or vascular bypass
39.21	Caval-pulmonary artery anastomosis
39.22	Aorta-subclavian-carotid bypass
39.23	Other intrathoracic vascular shunt or bypass
39.24	Aorta-renal bypass
39.25	Aorta-iliac-femoral bypass
39.26	Other intra-abdominal vascular shunt or bypass
39.27	Arteriovenostomy for renal dialysis
39.28	Extracranial-intracranial (EC-IC) vascular bypass
39.29	Other (peripheral) vascular shunt or bypass
39.3	Suture of vessel
39.30	Suture of unspecified blood vessel
39.31	Suture of artery
39.32	Suture of vein
39.4	Revision of vascular procedure
39.41	Control of hemorrhage following vascular surgery
39.42	Revision of arteriovenous shunt for renal dialysis
39.43	Removal of arteriovenous shunt for renal dialysis
39.49	Other revision of vascular procedure
39.5	Other repair of vessels
39.50	Angioplasty of other non-coronary vessel(s)
39.51	Clipping of aneurysm
39.52	Other repair of aneurysm
39.53	Repair of arteriovenous fistula
39.54	Re-entry operation (aorta)
39.55	Reimplantation of aberrant renal vessel
39.56	Repair of blood vessel with tissue patch graft
39.57	Repair of blood vessel with synthetic patch graft
39.58	Repair of blood vessel with unspecified type of patch graft
39.59	Other repair of vessel
39.6	Extracorporeal circulation and procedures auxiliary to heart surgery
39.61	Extracorporeal circulation auxiliary to open heart surgery
39.62	Hypothermia (systemic) incidental to open heart surgery
39.63	Cardioplegia
39.64	Intraoperative cardiac pacemaker
39.65	Extracorporeal membrane oxygenation [ECMO]
