25.2,Glosectomía parcial
25.3,Glosectomía total
25.4,Glosectomía radical
25.5,Reparación de lengua y glosoplastia
25.51,Sutura de laceración de lengua
25.59,Otras operaciones de reparación y plásticas sobre la lengua
25.9,Otras operaciones sobre la lengua
25.91,Frenotomía lingual
25.92,Frenectomía lingual
25.93,Lisis de adherencias de lengua
25.94,Otra glosotomía
25.99,Otra
26,Operaciones sobre glándulas y conductos salivales
26.0,Incisión de glándulas o conducto salival
26.1,Procedimientos diagnósticos sobre glándulas y conductos salivales
26.11,Biopsia cerrada punciónaspiración con aguja fina PAAF de glándula o conducto salival
26.12,Biopsia abierta de glándula o conducto salival
26.19,Otros procedimientos diagnósticos sobre glándulas y conductos salivales
26.2,Escisión de lesión de glándula salival
26.21,Marsupialización de quiste de glándula salival
26.29,Otra escisión de lesión de glándula salival
26.3,Sialoadenectomía
26.30,Sialoadenectomía no especificada de otra manera
26.31,Sialoadenectomía parcial
26.32,Sialoadenectomía total
26.4,Reparación de glándula o conducto salival
26.41,Sutura de laceración de glándula salival
26.42,Cierre de fístula salival
26.49,Otras operaciones de reparación y plásticas sobre glándula o conducto salival
26.9,Otras operaciones sobre glándula o conducto salival
26.91,Exploración de conducto salival
26.99,Otra
27,Otras operaciones sobre boca y cara
27.0,Drenaje de cara y suelo de la boca
27.1,Incisión del paladar
27.2,Procedimientos diagnósticos sobre la cavidad oral
27.21,Biopsia de paladar óseo
27.22,Biopsia de úvula y paladar blando
27.23,Biopsia de labio
27.24,Biopsia de boca estructura no especificada
27.29,Otros procedimientos diagnósticos sobre cavidad oral
27.3,Exéresis de lesión o tejido del paladar óseo
27.31,Escisión o resección local de lesión o de tejido del paladar óseo
27.32,Escisión o resección amplia de lesión o tejido del paladar óseo
27.4,Escisión de otras partes de la boca
27.41,Frenectomía labial
27.42,Escisión amplia de lesión de labio
27.43,Otra escisión de lesión o tejido de labio
27.49,Otra escisión de boca
27.5,Reparación plástica de labio y boca
27.51,Sutura de laceración de labio
27.52,Sutura de laceración de la otra parte de la boca
27.53,Cierre de fístula de boca
27.54,Reparación de labio fisurado
27.55,Injerto de piel de grosor total aplicado al labio y cavidad bucal
27.56,Otro injerto de piel aplicado a labio y cavidad bucal
27.57,Unión de pedículo o injerto de colgajo al labio y cavidad bucal
27.59,Otra reparación plástica de la boca
27.6,Palatoplastia
27.61,Sutura de laceración de paladar
27.62,Corrección de paladar fisurado estafilorrafia L
27.63,Revisión de reparación de paladar fisurado
27.64,Inserción de implante de paladar
27.69,Otra reparación plástica de paladar
27.7,Operaciones sobre úvula
27.71,Incisión de úvula
27.72,Escisión de úvula
27.73,Reparación de úvula
27.79,Otras operaciones sobre úvula
27.9,Otras operaciones sobre boca y cara
27.91,Frenotomía labial
27.92,Incisión de cavidad bucal estructura no especificada
27.99,Otras operaciones sobre la cavidad oral
28,Operaciones de amígdalas y adenoides
28.0,Incisión y drenaje de amígdala y estructuras periamigdalinas
28.1,Procedimientos diagnósticos sobre amígdalas y adenoides
28.11,Biopsia de amígdalas y adenoides
28.19,Otros procedimientos diagnósticos sobre amígdalas y adenoides
28.2,Amigdalectomía sin adenoidectomía
28.3,Amigdalectomía con adenoidectomía
28.4,Extirpación de resto amigdalino
28.5,Extirpación de amígdala lingual
28.6,Adenoidectomía sin amigdalectomía
28.7,Control de hemorragia después de amigdalectomía y adenoidectomía
28.9,Otras operaciones sobre amígdalas y adenoides
28.91,Extracción de cuerpo extraño de la amígdala y adenoides por incisión
28.92,Escisión de lesión de amígdala y adenoides
28.99,Otra
29,Operaciones sobre faringe
29.0,Faringotomía
29.1,Procedimientos diagnósticos sobre faringe
29.11,Faringoscopia
29.12,Biopsia faríngea
29.19,Otros procedimientos diagnósticos sobre faringe
29.2,Escisión de quiste o vestigio de hendidura branquial
29.3,Escisión o resección de lesión o tejido de faringe
29.31,Miotomía cricofaríngea
29.32,Diverticulectomía faríngea
29.33,Faringectomía parcial
29.39,Otra escisión o resección de lesión o tejido de la faringe
29.4,Operación plástica sobre faringe
29.5,Otra reparación de faringe reparación con colgajos libres o pediculados
29.51,Sutura de laceración de faringe
29.52,Cierre de fístula de hendidura branquial
29.53,Cierre de otra fístula de faringe
29.54,Lisis de adherencias faríngeas
29.59,Otra
29.9,Otras operaciones sobre faringe
29.91,Dilatación de faringe
29.92,Sección de nervio glosofaríngeo
29.99,Otra
6.,OPERACIONES SOBRE EL APARATO RESPIRATORIO 3034
30,Escisión de laringe
30.0,Escisión o resección de lesión o tejido de laringe
30.01,Marsupialización de quiste laríngeo
30.09,Otra escisión o destrucción de lesión o tejido de la laringe
30.1,Hemilaringectomía
30.2,Otra laringectomía parcial
30.21,Epiglotectomía
30.22,Cordectomía
30.29,Otra laringectomía parcial
30.3,Laringectomía total
30.4,Laringectomía radical
31,Otras operaciones sobre laringe y tráquea
31.0,Inyección de laringe
31.1,Traqueostomía temporal
31.2,Traqueostomía permanente
31.21,Traqueostomía mediastínica
31.29,Otra traqueostomía permanente
31.3,Otra incisión de laringe o tráquea
31.4,Procedimientos diagnósticos sobre laringe y tráquea
31.41,Traqueoscopia a través de estoma artificial
31.42,Laringoscopia y otra traqueoscopia
31.43,Biopsia cerrada de laringe endoscópica
31.44,Biopsia cerrada de tráquea endoscópica
31.45,Biopsia abierta de laringe o tráquea
31.48,Otros procedimientos diagnósticos sobre laringe
31.49,Otros procedimientos diagnósticos sobre tráquea
31.5,Escisión local o destrucción de lesión o tejido de tráquea
31.6,Reparación de laringe
31.61,Sutura de laceración de laringe
31.62,Cierre de fístula de laringe
31.63,Revisión de laringostomía
31.64,Reparación de fractura laríngea
31.69,Otra reparación de laringe
31.7,Operaciones de reparación y plásticas sobre tráquea
31.71,Sutura de laceración de tráquea
31.72,Cierre de fístula externa de tráquea
31.73,Cierre de otra fístula de tráquea
31.74,Revisión de traqueostomía
31.75,Reconstrucción de tráquea y construcción de laringe artificial
31.79,Otras operaciones de reconstrucción y plásticas sobre tráquea
31.9,Otras operaciones sobre laringe y tráquea
31.91,Sección de nervio laríngeo
31.92,Lisis de adherencias de tráquea o laringe
31.93,Sustitución de tutor laríngeo o traqueal
31.94,Inyección de sustancia terapéutica de acción local en la tráquea
31.95,Fistulización traqueoesofágica
31.98,Otras operaciones sobre laringe
31.99,Otras operaciones sobre tráquea
32,Escisión de pulmón y de bronquios
32.0,Escisión local o destrucción de lesión o tejido bronquial
32.01,Escisión endoscópica o destrucción de lesión o tejido bronquial
32.09,Otra escisión o destrucción local de lesión o tejido bronquial
32.1,Otra escisión de bronquio
32.2,Escisión local o destrucción de lesión o tejido pulmonar
32.20,Escisión toracoscópica de lesión o tejido de pulmón
32.21,Plicatura de bulla enfisematosa
32.22,Reducción quirúrgica de volumen pulmonar
32.23,Ablación abierta de lesión o tejido de pulmón
32.24,Ablación percutánea de lesión o tejido de pulmón
32.25,Ablación toracoscópica de lesión o tejido de pulmón
32.26,Otra ablación de lesión o tejido de pulmón y la no especificada
32.27,Termoplastia bronquial broncoscópica ablación de músculo liso de vía aérea
32.28,Escisión o destrucción endoscópica de lesión o tejido de pulmón
32.29,Otra escisión local o destrucción de lesión o tejido pulmonar
32.3,Resección segmentaria de pulmón
32.30,Resección segmentaria toracoscópica de pulmón
32.39,Otra resección segmentaria de pulmón y las no especificadas
32.4,Lobectomía de pulmón
32.41,Lobectomía toracoscópica de pulmón
32.49,Otra lobectomía de pulmón
32.5,Neumonectomía
32.50,Neumonectomía toracoscópica
32.59,Otra neumonectomía y las no especificadas
32.6,Disección radical de estructuras torácicas
32.9,Otra escisión de pulmón
33,Otras operaciones sobre pulmón y bronquio
33.0,Incisión de bronquio
33.1,Incisión de pulmón
33.2,Procedimientos diagnósticos sobre pulmón y bronquio
33.20,Biopsia toracoscópica de pulmón
33.21,Broncoscopia a través de estoma artificial
33.22,Broncoscopia fibroóptica
33.23,Otra broncoscopia
33.24,Biopsia cerrada bronquial endoscópica
33.25,Biopsia abierta de bronquio
33.26,Biopsia cerrada percutánea aguja de pulmón
33.27,Biopsia cerrada endoscópica de pulmón
33.28,Biopsia abierta de pulmón
33.29,Otros procedimientos diagnósticos sobre pulmón y bronquios
33.3,Colapso quirúrgico de pulmón
33.31,Destrucción de nervio frénico para colapso de pulmón
33.32,Neumotórax artificial para colapso de pulmón
33.33,Neumoperitoneo para colapso de pulmón
33.34,Toracoplastia
33.39,Otro colapso quirúrgico de pulmón
33.4,Operaciones de reparación y plásticas sobre pulmón y bronquio
33.41,Sutura de laceración bronquial
33.42,Cierre de fístula bronquial
33.43,Cierre de laceración de pulmón
33.48,Otras operaciones de reparación y plásticas sobre bronquio
33.49,Otras operaciones de reparación y plásticas sobre pulmón
33.5,Trasplante de pulmón
33.50,Trasplante de pulmón no especificado de otra manera
33.51,Trasplante unilateral de pulmón
33.52,Trasplante bilateral de pulmón
33.6,Trasplante combinado de corazónpulmón
33.7,Otros procedimientos endoscópicos sobre bronquio o pulmón
33.71,Inserción o sustitución endoscópica de válvulas bronquiales un solo lóbulo
33.72,Medición endoscópica del flujo de vías respiratorias
33.73,Inserción o sustitución endoscópica de válvulas bronquiales lóbulos múltiples
33.78,Retirada endoscópica de dispositivos o sustancias de bronquio
33.79,Inserción endoscópica de otro dispositivo o sustancias en bronquio
33.9,Otras operaciones sobre pulmón y bronquio
33.91,Dilatación bronquial
33.92,Ligadura de bronquio
33.93,Punción de pulmón
33.98,Otras operaciones sobre bronquio
33.99,Otras operaciones sobre pulmón
34,Operaciones sobre pared torácica pleura mediastino y diafragma
34.0,Incisión de pared torácica y pleural
34.01,Incisión de pared torácica
34.02,Toracotomía exploradora
34.03,Reapertura a través de toracotomía reciente
34.04,Inserción de catéter intercostal para drenaje
34.05,Creación de derivación pleuroperitoneal
34.06,Drenaje toracoscópico de cavidad pleural
34.09,Otra incisión de pleura
34.1,Incisión de mediastino
34.2,Procedimientos diagnósticos sobre pared torácica pleura mediastino y diafragma
34.20,Biopsia toracoscópica pleural
34.21,Toracoscopia transpleural
34.22,Mediastinoscopia
34.23,Biopsia de pared torácica
34.24,Otra biopsia pleural
34.25,Biopsia percutánea aguja cerrada de mediastino
34.26,Biopsia abierta mediastínica
34.27,Biopsia de diafragma
34.28,Otros procedimientos diagnósticos sobre pared torácica pleura y diafragma
34.29,Otros procedimientos diagnósticos sobre mediastino
34.3,Escisión o destrucción de lesión o tejido de mediastino
34.4,Escisión o destrucción de lesión de pared torácica
34.5,Pleurectomía
34.51,Decorticación de pulmón
34.52,Decorticación toracoscópica de pulmón
34.59,Otra escisión de pleura
34.6,Escarificación de pleura
34.7,Reparación de pared torácica
34.71,Sutura de laceración de pared torácica
34.72,Cierre de toracostomía
34.73,Cierre de otra fístula de tórax
34.74,Reparación de deformidad de pectus
34.79,Otra reparación de pared torácica
34.8,Operaciones sobre diafragma
34.81,Escisión de lesión o tejido de diafragma
34.82,Sutura de laceración de diafragma
34.83,Cierre de fístula de diafragma
34.84,Otra reparación de diafragma
34.85,Implantación de marcapasos diafragmático
34.89,Otras operaciones sobre diafragma
34.9,Otras operaciones sobre tórax
34.91,Toracocentesis
34.92,Inyección en cavidad torácica
34.93,Reparación de pleura
34.99,Otra
7.,OPERACIONES SOBRE EL APARATO CARDIOVASCULAR 3539
35,Operaciones de las válvulas y tabiques del corazón
35.0,Valvulotomía cardiaca cerrada o sustitución transcatéter de válvula cardiaca
35.00,Valvulotomía cardiaca cerrada válvula no especificada
35.01,Valvulotomía cardiaca cerrada válvula aórtica
35.02,Valvulotomía cardiaca cerrada válvula mitral
35.03,Valvulotomía cardiaca cerrada válvula pulmonar
35.04,Valvulotomía cardiaca cerrada válvula tricúspide
35.05,Sustitución endovascular de válvula aórtica
35.06,Sustitución transapical de válvula aórtica
35.07,Sustitución endovascular de válvula pulmonar
35.08,Sustitución transapical de válvula pulmonar
35.09,Sustitución endovascular de válvula cardiaca no especificada
35.1,Valvuloplastia cardiaca abierta sin sustitución valvular
35.10,Valvuloplastia cardiaca abierta sin sustitución válvula no especificada
35.11,Valvuloplastia cardiaca abierta de válvula aórtica sin sustitución
35.12,Valvuloplastia cardiaca abierta de válvula mitral sin sustitución
35.13,Valvuloplastia cardiaca abierta de válvula pulmonar sin sustitución
35.14,Valvuloplastia cardiaca abierta de válvula tricúspide sin sustitución
35.2,Sustitución de válvula cardiaca abierta y de otro tipo
35.20,Sustitución de válvula cardiaca no especificada abierta y de otro tipo
35.21,Sustitución abierta y de otro tipo de válvula aórtica con injerto de tejido
35.22,Sustitución abierta y de otro tipo de válvula aórtica
35.23,Sustitución abierta y de otro tipo de válvula mitral con injerto de tejido
35.24,Sustitución abierta y de otro tipo de válvula mitral
35.25,Sustitución abierta y de otro tipo de válvula pulmonar con injerto de tejido
35.26,Sustitución abierta y de otro tipo de válvula pulmonar
35.27,Sustitución abierta y de otro tipo de válvula tricúspide con injerto de tejido
35.28,Sustitución abierta y de otro tipo de válvula tricúspide
35.3,Operaciones sobre estructuras adyacentes a las válvulas cardiacas
35.31,Operaciones sobre músculo papilar
35.32,Operaciones sobre cuerdas tendinosas
35.33,Anuloplastia
35.34,Infundibulectomía
35.35,Operaciones sobre trabéculas del corazón
35.39,Operaciones sobre otras estructuras adyacentes a las válvulas cardiacas
35.4,Producción de defecto de tabique en el corazón
35.41,Ampliación de defecto existente en tabique interauricular
35.42,Creación de defecto de tabique en el corazón
35.5,Reparación de tabiques interauricular e interventricular con prótesis
35.50,Reparación de defecto no especificado de tabiques cardiacos con prótesis
35.51,Reparación de defecto de tabique interauricular con prótesis técnica abierta
35.52,Reparación de defecto de tabique interauricular con prótesis técnica cerrada
35.53,Reparación de defecto de tabique interventricular con prótesis técnica abierta
35.54,Reparación de defecto de almohadillas endocárdicas con prótesis
35.55,Reparación de defecto de tabique interventricular con prótesis técnica cerrada
35.6,Reparación de tabiques interauricular e interventricular con injerto de tejido
35.60,Reparación de defecto de tabique cardiaco no especificado con injerto de tejido
35.61,Reparación de defecto de tabique interauricular con injerto de tejido
35.62,Reparación de defecto de tabique interventricular con injerto de tejido
35.63,Reparación de defecto de almohadillas endocárdicas con injerto de tejido
35.7,Otra reparación no especificada del tabique interauricular e interventricular
35.70,Otra reparación no especificada de defectos de tabiques cardíacos
35.71,Otra reparación no especificada de tabique interauricular
35.72,Otra reparación no especificada de tabique ventricular
35.73,Otra reparación no especificada de defecto de almohadillas endocárdicas
35.8,Reparación total de ciertas anomalías cardiacas congénitas
35.81,Reparación total de tetralogía de Fallot
35.82,Reparación completa de drenaje venoso pulmonar anómalo total
35.83,Reparación total de tronco arterioso
35.84,Corrección total o transposición de grandes vasos no clasificada bajo otro concepto
35.9,Otras operaciones sobre válvulas y tabiques cardiacos
35.91,Transposición interauricular del retorno venoso
35.92,Creación de conducto entre el ventrículo derecho y la arteria pulmonar
35.93,Creación de conducto entre el ventrículo izquierdo y la aorta
35.94,Creación de conducto entre aurícula y arteria pulmonar
35.95,Revisión de procedimiento correctivo sobre el corazón
35.96,Valvuloplastia percutánea con globo
35.97,Reparación percutánea de válvula mitral con implante
35.98,Otras operaciones sobre tabiques cardiacos
35.99,Otras operaciones sobre válvulas cardiacas
36,Operaciones sobre vasos cardiacos
36.0,Eliminación de estenosis arterial coronaria con o sin implante de prótesis intracoronarias
36.03,Angioplastia de arteria coronaria a tórax abierto
36.04,Infusión arterial intracoronaria de trombolíticos
36.06,Inserción de stents no liberador de fármacos en arteria coronaria
36.07,Inserción de stents liberadores de fármaco en arteria coronaria
36.09,Otra eliminación de obstrucción de arteria coronaria
36.1,Anastomosis de derivación para revascularización miocárdica
36.10,Derivación aortocoronaria para revascularización miocárdica no especificada de otra
36.11,Derivación aorto coronaria de una arteria coronaria
36.12,Derivación aorto coronaria de dos arterias coronarias
36.13,Derivación aorto coronaria de tres arterias coronarias
36.14,Derivación aorto coronaria de cuatro o más arterias coronarias
36.15,Derivación simple de arteria mamaria internaarteria coronaria
36.16,Derivación doble de arteria mamaria internaarteria coronaria
36.17,Derivación de arteria abdominal a arteria coronaria
36.19,Otras anastomosis de derivación para revascularización cardiaca
36.2,Revascularización cardiaca por implantación arterial
36.3,Otra revascularización cardiaca
36.31,Revascularización transmiocárdica con tórax abierto
36.32,Otra revascularización transmiocárdica
36.33,Revascularización transmiocárdica endoscópica
36.34,Revascularización transmiocárdica percutánea
36.39,Otra revascularización del corazón
36.9,Otras operaciones sobre vasos cardiacos
36.91,Reparación de aneurisma de vaso coronario
36.99,Otras operaciones sobre vasos cardiacos
37,Otras operaciones sobre corazón y pericardio
37.0,Pericardiocentesis
37.1,Cardiotomía y pericardiotomía
37.10,Incisión de corazón no especificado de otra manera
37.11,Cardiotomía
37.12,Pericardiotomía
37.2,Procedimientos diagnósticos sobre corazón y pericardio
37.20,Estimulación eléctrica programada no invasiva EEPNI
37.21,Cateterismo cardiaco del lado derecho del corazón
37.22,Cateterismo cardiaco del lado izquierdo del corazón
37.23,Cateterismo combinado de los lados derecho e izquierdo del corazón
37.24,Biopsia de pericardio
37.25,Biopsia de corazón
37.26,Estudio electrofisiológico invasivo por catéter
37.27,Mapeo cardiaco
37.28,Ecocardiografía intracardíaca
37.29,Otros procedimientos diagnósticos sobre corazón y pericardio
37.3,Pericardiectomía y escisión de lesión de corazón
37.31,Pericardiectomía
37.32,Escisión de aneurisma de corazón
37.33,Escisión o destrucción de otra lesión o tejido del corazón abordaje abierto
37.34,Escisión o destrucción de otra lesión o tejido del corazón acceso endovascular
37.35,Ventriculectomía parcial
37.36,Escisión destrucción o exclusión de orejuela auricular izquierda LAA
37.37,Escisión o destrucción de otra lesión o tejido de corazón acceso toracoscópico
37.4,Reparación de corazón y pericardio
37.41,Implantación de dispositivo protésico de asistencia cardiaca alrededor del corazón
37.49,Otra reparación de corazón y pericardio
37.5,Procedimientos de sustitución cardíaca
37.51,Trasplante cardíaco
37.52,Implantación de sistema de sustitución biventricular interno
37.53,Sustitución o reparación de la unidad torácica del sistema de sustitución cardiaca total
37.54,Sustitución o reparación de otro componente implantable del sistema de sustitución
37.55,Extracción del sistema de sustitución cardiaca biventricular interno
37.6,Implante de sistemas de asistencia cardiaca y circulatoria
37.60,Implantación o inserción de sistema de asistencia cardiaca externo biventricular
37.61,Implantación de balón de contrapulsación
37.62,Inserción de dispositivo de asistencia circulatoria extracorpóreo no implantable temporal
37.63,Reparación de sistema de asistencia cardiaca
37.64,Extracción de sistemas o dispositivos de asistencia cardiaca externo
37.65,Implante de un sistema de asistencia cardiaca único ventricular extracorpóreo
37.66,Inserción de un sistema implantable de asistencia cardiaca
37.67,Implante de sistema de cardiomioestimulación
37.68,Inserción de dispositivo de asistencia cardíaca externo percutáneo
37.7,Inserción revisión sustitución y retirada de cables inserción de sistema de marcapasos temporal o
37.70,Inserción inicial de electrodos no especificados de otra manera
37.71,Inserción inicial de electrodo transvenoso en ventrículo
37.72,Inserción inicial de electrodo transvenoso en aurícula y ventrículo
37.73,Inserción inicial de electrodo transvenoso en aurícula
37.74,Inserción o sustitución de electrodo epicárdico
37.75,Revisión de cable electrodo
37.76,Sustitución de electrodo transvenoso en aurícula y ventrículo
37.77,Extracción de electrodo sin sustitución
37.78,Inserción de un sistema de marcapasos transvenoso temporal
37.79,Revisión o reubicación de bolsa de dispositivo cardiaco
37.8,Insercion sustitución extracción y revisión de dispositivo marcapasos
37.80,Inserción de marcapasos permanente inicial o sustituido sin especificar tipo de aparato
37.81,Inserción inicial de un dispositivo de cámara única no especificado como con respuesta a
37.82,Inserción inicial de un aparato de cámara única con respuesta a frecuencia
37.83,Inserción inicial de dispositivo de doble cámara
37.85,Sustitución de cualquier tipo de marcapasos con aparato de cámara única no especificado
37.86,Sustitución de cualquier tipo de marcapasos con aparato de cámara única con respuesta en
37.87,Sustitución de cualquier tipo de marcapasos con dispositivo de cámara doble
37.89,Revisión o eliminación de marcapasos cardiaco
37.9,Otras operaciones sobre corazón y pericardio
37.90,Inserción de dispositivo auricular izquierdo
37.91,Masaje cardiaco a tórax abierto
37.92,Inyección de sustancia terapéutica en corazón
37.93,Inyección de sustancia terapéutica en pericardio
37.94,Implantación o sustitución de cardioversordesfibrilador automático CDAI sistema
37.95,Implantación de cardioversordesfibrilador automático sólo electrodos
37.96,Implantación de cardioversordesfibrilador automático sólo generador de pulsos
37.97,Sustitución de cardioversordesfibrilador automático sólo cables
37.98,Sustitución de cardioversordesfibrilador automático sólo generador de pulsos
37.99,Otros
38,Incisión escisión y oclusión de vasos
0,Sitio no especificado
1,Vasos intracraneales
2,Otros vasos de cabeza y cuello
3,Vasos de miembros superiores
4,Aorta
5,Otros vasos torácicos
6,Arterias abdominales
7,Venas abdominales
8,Arterias de miembros inferiores
9,Venas de miembros inferiores
38.0,Incisión de vaso
38.1,Endarterectomía
38.2,Procedimientos diagnósticos sobre vasos sanguíneos
38.21,Biopsia de vaso sanguíneo
38.22,Angioscopia percutánea
38.23,Espectroscopia intravascular
38.24,Imagen intravascular de vasos coronarios por tomografía de coherencia óptica OCT
38.25,Imagen intravascular de vasos no coronarios por tomografía de coherencia ópticaOCT
38.26,Inserción de sensor de presión implantable sin cable para monitorización hemodinámica
38.29,Otros procedimientos diagnósticos sobre vasos sanguíneos
38.3,Resección de vaso con anastomosis
38.4,Resección de vaso con sustitución
0,Sitio no especificado
1,Vasos intracraneales
2,Otros vasos de cabeza y cuello
3,Vasos de miembros superiores
4,Aorta abdominal
5,Vasos torácicos
6,Arterias abdominales
7,Venas abdominales
8,Arterias de miembros inferiores
9,Venas de miembros inferiores
38.5,Ligadura y extirpación de venas varicosas
38.6,Otra escisión de vasos
38.7,Interrupción de vena cava
38.8,Otra oclusión quirúrgica de vasos
38.9,Punción de vaso
38.91,Cateterismo arterial
38.92,Cateterismo de vena umbilical
38.93,Cateterismo venoso no clasificado bajo otro concepto
38.94,Disección venosa
38.95,Cateterismo venoso para diálisis renal
38.97,Colocación de catéter venoso central mediante guiado
38.98,Otra punción de arteria
38.99,Otra punción de vena
39,Otras operaciones sobre vasos
39.0,Derivación sistémica a arteria pulmonar
39.1,Derivación venosa intraabdominal
39.2,Otra derivación o desviación vascular
39.21,Anastomosis de vena cavaarteria pulmonar
39.22,Desviación aortasubclaviacarótida
39.23,Otra derivación o desviación vascular intratorácica
39.24,Derivación aortarenal
39.25,Derivación aortailiacafemoral
39.26,Otras derivaciones o desviaciones vasculares intraabdominales
39.27,Arteriovenostomía para diálisis renal
39.28,Derivación vascular extracranealintracraneal ECIC
39.29,Otra derivación o desviación vascular periférica
39.3,Sutura de vaso
39.30,Sutura de vaso sanguíneo no especificado
39.31,Sutura de arteria
39.32,Sutura de vena
39.4,Revisión de procedimiento vascular
39.41,Control de hemorragia después de cirugía vascular
39.42,Revisión de derivación arteriovenosa para diálisis renal
39.43,Extracción de derivación arteriovenosa para diálisis renal
39.49,Otra revisión de procedimiento vascular
39.5,Otra reparación de vasos
39.50,Angioplastia de otros vasos no coronarios
39.51,Interrupción de aneurisma
39.52,Otra reparación de aneurisma
39.53,Reparación de fístula arteriovenosa
39.54,Operación de reentrada aorta
39.55,Reimplante de vaso renal aberrante
39.56,Reparación de vaso sanguíneo con injerto de parche de tejido
39.57,Reparación de vaso sanguíneo con injerto de parche sintético
39.58,Reparación de vaso sanguíneo con injerto de parche de tipo no especificado
39.59,Otras operaciones de vaso
39.6,Circulación extracorpórea y procedimientos auxiliares de cirugía cardiaca
39.61,Circulación extracorpórea auxiliar para cirugía cardiaca abierta
39.62,Hipotermia sistémica accesoria de cirugía cardiaca abierta
39.63,Cardioplejia
39.64,Marcapasos cardiaco intraoperatorio
39.65,Oxigenación extracorpórea de membrana ECMO
39.66,Derivación cardiopulmonar percutánea
39.7,Procedimientos endovasculares sobre vasos
39.71,Implante endovascular de otro injerto en aorta abdominal
39.72,Embolización u oclusión endovascular total de vasos de cabeza y cuello
39.73,Implantación endovascular de injerto en aorta torácica
39.74,Eliminación endovascular de obstrucción de vasos de cabeza y cuello
39.75,Embolización u oclusión endovascular de vasos de cabeza o cuello utilizando espirales
39.76,Embolización u oclusión endovascular de vasos de cabeza y cuello utilizando espirales
39.77,Oclusión intravascular temporal parcial terapéutica de vaso
39.78,Implantación intravascular de injertos ramificados o fenestrados en aorta
39.79,Otros procedimientos endovasculares sobre otros vasos
39.8,Operaciones sobre el cuerpo carotídeo seno carotídeo y otros cuerpos vasculares
39.81,Implantación o sustitución de dispositivo de estimulación de seno carotídeo sistema
39.82,Implantación o sustitución de dispositivo de estimulación de senos carotídeos sólo
39.83,Implantación o sustitución de dispositivo de estimulación de senos carotídeos sólo
39.84,Revisión de dispositivo de estimulación de senos carotídeos sólo cables
39.85,Revisión de dispositivo de estimulación de senos carotídeos sólo generador de pulsos
39.86,Retirada de dispositivo de estimulación del seno carotídeo sistema completo
39.87,Retirada de dispositivo de estimulación de seno carotídeo sólo cables
39.88,Retirada de dispositivo de estimulación de seno carotídeo sólo generador de pulsos
39.89,Otras operaciones sobre cuerpo carotídeo seno carotídeo y otros cuerpos vasculares
39.9,Otras operaciones sobre vasos
39.90,Inserción de stents no liberadores de fármacos en vasos periféricos no coronarios
39.91,Liberación de vaso
39.92,Inyección de agente esclerosante en vena
39.93,Inserción de cánula de vaso a vaso
39.94,Sustitución de cánula de vaso a vaso
39.95,Hemodiálisis
39.96,Perfusión de cuerpo entero
39.97,Otra perfusión
39.98,Control de hemorragia no especificado de otra manera
39.99,Otras operaciones sobre vasos
8.,OPERACIONES SOBRE EL SISTEMA HEMÁTICO Y LINFÁTICO 4041
40,Operaciones del sistema linfático
40.0,Incisión de estructuras linfáticas
40.1,Procedimientos diagnósticos sobre estructuras linfáticas
40.11,Biopsia de estructura linfática
40.19,Otros procedimientos diagnósticos sobre estructuras linfáticas
40.2,Extirpación simple de estructura linfática
40.21,Extirpación de ganglio linfático cervical profundo
40.22,Extirpación de ganglio linfático mamario interno
40.23,Extirpación de ganglio linfático axilar
40.24,Extirpación de ganglio linfático inguinal
40.29,Extirpación simple de otra estructura linfática
40.3,Extirpación de ganglio linfático regional
40.4,Extirpación radical de ganglios linfáticos cervicales
40.40,Disección radical de cuello no especificada de otra manera
40.41,Disección radical de cuello unilateral
40.42,Disección radical de cuello bilateral
40.5,Extirpación radical de otros ganglios linfáticos
40.50,Extirpación radical de ganglios linfáticos no especificada de otra manera
40.51,Extirpación radical de ganglios linfáticos axilares
40.52,Extirpación radical de ganglios linfáticos periaórticos
40.53,Extirpación de ganglios linfáticos iliacos
40.54,Extirpación radical de ganglios linfáticos de la ingle
40.59,Extirpación radical de otros ganglios linfáticos
40.6,Operaciones sobre conducto torácico
40.61,Canulación de conducto torácico
40.62,Fistulización de conducto torácico
40.63,Cierre de fístula de conducto torácico
40.64,Ligadura de conducto torácico
40.69,Otras operaciones sobre conducto torácico
40.9,Otras operaciones sobre estructuras linfáticas
41,Operaciones sobre la médula ósea y el bazo
41.0,Trasplante de médula ósea o de células madre hematopoyéticas
41.00,Trasplante de médula ósea no especificado de otra manera
41.01,Trasplante autólogo de médula ósea sin purgado
41.02,Trasplante alogénico de médula ósea con purgado
41.03,Trasplante alogénico de médula ósea sin purgado
41.04,Trasplante autólogo de células madre hematopoyéticas sin purgado
41.05,Trasplante alogénico de células madre hematopoyéticas sin purgado
41.06,Trasplante de células madre de sangre del cordón umbilical
41.07,Trasplante autólogo de células madre hematopoyéticas con purgado
41.08,Trasplante alogénico de células madre hematopoyéticas con purgado
41.09,Trasplante autólogo de médula ósea con purgado
41.1,Punción de bazo
41.2,Esplenotomía
41.3,Procedimientos diagnósticos sobre médula ósea y bazo
41.31,Biopsia de médula ósea
41.32,Biopsia cerrada por aspiración de bazo percutánea
41.33,Biopsia abierta de bazo
41.38,Otros procedimientos diagnósticos sobre médula ósea
41.39,Otros procedimientos diagnósticos sobre bazo
